what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1359537034480
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1359537034542
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1359537034558
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1359537034589
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1359537034589
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1359537034589
started,bundle,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui",1359537034604
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1359537034604
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1359537034604
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1359537034604
started,bundle,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.ide",1359537034620
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1359537034620
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1359537034620
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1359537034636
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1359537034636
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1359537034636
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1359537034636
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1359537034636
os,sysinfo,,,"win32",1359537034636
arch,sysinfo,,,"x86",1359537034636
ws,sysinfo,,,"win32",1359537034636
locale,sysinfo,,,"en_US",1359537034636
processors,sysinfo,,,"2",1359537034636
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1359537034636
java.runtime.version,sysinfo,,,"1.7.0_11-b21",1359537034636
