what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1350099794838
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1350099794878
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1350099794878
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1350099794978
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1350099794978
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1350099794988
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1350099794988
started,bundle,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui",1350099795168
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1350099795168
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1350099795168
started,bundle,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.ide",1350099795368
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1350099795368
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1350099795368
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1350099795438
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1350099795438
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1350099795498
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1350099795498
os,sysinfo,,,"win32",1350099795498
arch,sysinfo,,,"x86",1350099795498
ws,sysinfo,,,"win32",1350099795498
locale,sysinfo,,,"en_US",1350099795498
processors,sysinfo,,,"2",1350099795498
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1350099795498
java.runtime.version,sysinfo,,,"1.7.0_07-b11",1350099795498
java.specification.name,sysinfo,,,"Java Platform API Specification",1350099795498
