what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1349531201318
locale,sysinfo,,,"en_US",1349531201318
processors,sysinfo,,,"2",1349531201318
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1349531201318
java.runtime.version,sysinfo,,,"1.7.0_07-b11",1349531201318
java.specification.name,sysinfo,,,"Java Platform API Specification",1349531201318
java.specification.vendor,sysinfo,,,"Oracle Corporation",1349531201318
java.specification.version,sysinfo,,,"1.7",1349531201318
java.vendor,sysinfo,,,"Oracle Corporation",1349531201318
java.version,sysinfo,,,"1.7.0_07",1349531201318
java.vm.info,sysinfo,,,"mixed mode, sharing",1349531201318
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1349531201318
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1349531201318
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1349531201318
java.vm.specification.version,sysinfo,,,"1.7",1349531201318
java.vm.vendor,sysinfo,,,"Oracle Corporation",1349531201318
java.vm.version,sysinfo,,,"23.3-b01",1349531201318
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1349531201405
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1349531201469
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1349531201683
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1349531202813
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1349531207028
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1349531207150
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.views.showView",1349531207150
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1349531217440
