what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349550084016
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1349550279453
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.views.showView",1349550279453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550328577
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550341588
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1349550367952
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1349550368030
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1349550368030
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550368279
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550413379
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550413722
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550413754
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550446888
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.navigate.backwardHistory",1349550460366
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550469336
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550477043
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550479476
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550482690
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550489773
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550534888
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550547789
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550557430
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550588240
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550598317
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349550612857
