what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.0.v20090525,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1349531147006
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.1.5.v20090902,"org.eclipse.jst.jsf.facesconfig.ui",1349531147006
stopped,bundle,org.eclipse.jst.jsf.ui,1.2.1.v20090827,"org.eclipse.jst.jsf.ui",1349531147006
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.1.3.v20090827,"org.eclipse.jst.pagedesigner.jsf.ui",1349531147016
stopped,bundle,org.eclipse.jst.pagedesigner,1.2.2.v20090903,"org.eclipse.jst.pagedesigner",1349531147016
stopped,bundle,org.eclipse.jst.jsf.core,1.2.2.v20090903,"org.eclipse.jst.jsf.core",1349531147016
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.1.1.v20081209,"org.eclipse.jst.jsf.common.ui",1349531147016
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.1.204.v20090903,"org.eclipse.jst.jsf.standard.tagsupport",1349531147037
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.1.2.v20090601,"org.eclipse.jst.pagedesigner.jsp.core",1349531147040
stopped,bundle,org.eclipse.jst.jsf.common,1.1.7.v20090903,"org.eclipse.jst.jsf.common",1349531147040
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1349531147042
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.ui",1349531147044
stopped,bundle,org.eclipse.jst.jsp.core,1.2.203.v200908241513,"org.eclipse.jst.jsp.core",1349531147098
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.200.v200904230847,"org.eclipse.wst.jsdt.web.ui",1349531147098
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.ui",1349531147108
stopped,bundle,org.eclipse.jpt.ui,2.2.1.v200909020220,"org.eclipse.jpt.ui",1349531147108
